id,left,top,right,bottom,row_index,col_index
3762,209689.761599999997998,546863.541699999943376,210189.761599999997998,546363.541699999943376,40,61
3763,209689.761599999997998,546363.541699999943376,210189.761599999997998,545863.541699999943376,41,61
3760,209689.761599999997998,547863.541699999943376,210189.761599999997998,547363.541699999943376,38,61
3761,209689.761599999997998,547363.541699999943376,210189.761599999997998,546863.541699999943376,39,61
3758,209689.761599999997998,548863.541699999943376,210189.761599999997998,548363.541699999943376,36,61
3759,209689.761599999997998,548363.541699999943376,210189.761599999997998,547863.541699999943376,37,61
3756,209689.761599999997998,549863.541699999943376,210189.761599999997998,549363.541699999943376,34,61
3757,209689.761599999997998,549363.541699999943376,210189.761599999997998,548863.541699999943376,35,61
3754,209689.761599999997998,550863.541699999943376,210189.761599999997998,550363.541699999943376,32,61
3755,209689.761599999997998,550363.541699999943376,210189.761599999997998,549863.541699999943376,33,61
3753,209689.761599999997998,551363.541699999943376,210189.761599999997998,550863.541699999943376,31,61
3746,209689.761599999997998,554863.541699999943376,210189.761599999997998,554363.541699999943376,24,61
3747,209689.761599999997998,554363.541699999943376,210189.761599999997998,553863.541699999943376,25,61
3744,209689.761599999997998,555863.541699999943376,210189.761599999997998,555363.541699999943376,22,61
3745,209689.761599999997998,555363.541699999943376,210189.761599999997998,554863.541699999943376,23,61
3742,209689.761599999997998,556863.541699999943376,210189.761599999997998,556363.541699999943376,20,61
3743,209689.761599999997998,556363.541699999943376,210189.761599999997998,555863.541699999943376,21,61
3740,209689.761599999997998,557863.541699999943376,210189.761599999997998,557363.541699999943376,18,61
3741,209689.761599999997998,557363.541699999943376,210189.761599999997998,556863.541699999943376,19,61
3739,209689.761599999997998,558363.541699999943376,210189.761599999997998,557863.541699999943376,17,61
3736,209689.761599999997998,559863.541699999943376,210189.761599999997998,559363.541699999943376,14,61
3737,209689.761599999997998,559363.541699999943376,210189.761599999997998,558863.541699999943376,15,61
3735,209689.761599999997998,560363.541699999943376,210189.761599999997998,559863.541699999943376,13,61
3714,209189.761599999997998,540363.541699999943376,209689.761599999997998,539863.541699999943376,53,60
3712,209189.761599999997998,541363.541699999943376,209689.761599999997998,540863.541699999943376,51,60
3713,209189.761599999997998,540863.541699999943376,209689.761599999997998,540363.541699999943376,52,60
3836,210189.761599999997998,540363.541699999943376,210689.761599999997998,539863.541699999943376,53,62
3834,210189.761599999997998,541363.541699999943376,210689.761599999997998,540863.541699999943376,51,62
3835,210189.761599999997998,540863.541699999943376,210689.761599999997998,540363.541699999943376,52,62
3832,210189.761599999997998,542363.541699999943376,210689.761599999997998,541863.541699999943376,49,62
3833,210189.761599999997998,541863.541699999943376,210689.761599999997998,541363.541699999943376,50,62
3830,210189.761599999997998,543363.541699999943376,210689.761599999997998,542863.541699999943376,47,62
3831,210189.761599999997998,542863.541699999943376,210689.761599999997998,542363.541699999943376,48,62
3828,210189.761599999997998,544363.541699999943376,210689.761599999997998,543863.541699999943376,45,62
3829,210189.761599999997998,543863.541699999943376,210689.761599999997998,543363.541699999943376,46,62
3826,210189.761599999997998,545363.541699999943376,210689.761599999997998,544863.541699999943376,43,62
3827,210189.761599999997998,544863.541699999943376,210689.761599999997998,544363.541699999943376,44,62
3824,210189.761599999997998,546363.541699999943376,210689.761599999997998,545863.541699999943376,41,62
3825,210189.761599999997998,545863.541699999943376,210689.761599999997998,545363.541699999943376,42,62
3822,210189.761599999997998,547363.541699999943376,210689.761599999997998,546863.541699999943376,39,62
3823,210189.761599999997998,546863.541699999943376,210689.761599999997998,546363.541699999943376,40,62
3820,210189.761599999997998,548363.541699999943376,210689.761599999997998,547863.541699999943376,37,62
3821,210189.761599999997998,547863.541699999943376,210689.761599999997998,547363.541699999943376,38,62
3818,210189.761599999997998,549363.541699999943376,210689.761599999997998,548863.541699999943376,35,62
3819,210189.761599999997998,548863.541699999943376,210689.761599999997998,548363.541699999943376,36,62
3816,210189.761599999997998,550363.541699999943376,210689.761599999997998,549863.541699999943376,33,62
3817,210189.761599999997998,549863.541699999943376,210689.761599999997998,549363.541699999943376,34,62
3814,210189.761599999997998,551363.541699999943376,210689.761599999997998,550863.541699999943376,31,62
3815,210189.761599999997998,550863.541699999943376,210689.761599999997998,550363.541699999943376,32,62
3813,210189.761599999997998,551863.541699999943376,210689.761599999997998,551363.541699999943376,30,62
3806,210189.761599999997998,555363.541699999943376,210689.761599999997998,554863.541699999943376,23,62
3804,210189.761599999997998,556363.541699999943376,210689.761599999997998,555863.541699999943376,21,62
3805,210189.761599999997998,555863.541699999943376,210689.761599999997998,555363.541699999943376,22,62
3802,210189.761599999997998,557363.541699999943376,210689.761599999997998,556863.541699999943376,19,62
3803,210189.761599999997998,556863.541699999943376,210689.761599999997998,556363.541699999943376,20,62
3801,210189.761599999997998,557863.541699999943376,210689.761599999997998,557363.541699999943376,18,62
3896,210689.761599999997998,540863.541699999943376,211189.761599999997998,540363.541699999943376,52,63
3894,210689.761599999997998,541863.541699999943376,211189.761599999997998,541363.541699999943376,50,63
3895,210689.761599999997998,541363.541699999943376,211189.761599999997998,540863.541699999943376,51,63
3892,210689.761599999997998,542863.541699999943376,211189.761599999997998,542363.541699999943376,48,63
3893,210689.761599999997998,542363.541699999943376,211189.761599999997998,541863.541699999943376,49,63
3890,210689.761599999997998,543863.541699999943376,211189.761599999997998,543363.541699999943376,46,63
3891,210689.761599999997998,543363.541699999943376,211189.761599999997998,542863.541699999943376,47,63
3888,210689.761599999997998,544863.541699999943376,211189.761599999997998,544363.541699999943376,44,63
3889,210689.761599999997998,544363.541699999943376,211189.761599999997998,543863.541699999943376,45,63
3886,210689.761599999997998,545863.541699999943376,211189.761599999997998,545363.541699999943376,42,63
3887,210689.761599999997998,545363.541699999943376,211189.761599999997998,544863.541699999943376,43,63
3884,210689.761599999997998,546863.541699999943376,211189.761599999997998,546363.541699999943376,40,63
3885,210689.761599999997998,546363.541699999943376,211189.761599999997998,545863.541699999943376,41,63
3882,210689.761599999997998,547863.541699999943376,211189.761599999997998,547363.541699999943376,38,63
3883,210689.761599999997998,547363.541699999943376,211189.761599999997998,546863.541699999943376,39,63
3880,210689.761599999997998,548863.541699999943376,211189.761599999997998,548363.541699999943376,36,63
3881,210689.761599999997998,548363.541699999943376,211189.761599999997998,547863.541699999943376,37,63
3878,210689.761599999997998,549863.541699999943376,211189.761599999997998,549363.541699999943376,34,63
3879,210689.761599999997998,549363.541699999943376,211189.761599999997998,548863.541699999943376,35,63
3876,210689.761599999997998,550863.541699999943376,211189.761599999997998,550363.541699999943376,32,63
3877,210689.761599999997998,550363.541699999943376,211189.761599999997998,549863.541699999943376,33,63
3874,210689.761599999997998,551863.541699999943376,211189.761599999997998,551363.541699999943376,30,63
3875,210689.761599999997998,551363.541699999943376,211189.761599999997998,550863.541699999943376,31,63
3956,211189.761599999997998,541363.541699999943376,211689.761599999997998,540863.541699999943376,51,64
3954,211189.761599999997998,542363.541699999943376,211689.761599999997998,541863.541699999943376,49,64
3955,211189.761599999997998,541863.541699999943376,211689.761599999997998,541363.541699999943376,50,64
3952,211189.761599999997998,543363.541699999943376,211689.761599999997998,542863.541699999943376,47,64
3953,211189.761599999997998,542863.541699999943376,211689.761599999997998,542363.541699999943376,48,64
3950,211189.761599999997998,544363.541699999943376,211689.761599999997998,543863.541699999943376,45,64
3951,211189.761599999997998,543863.541699999943376,211689.761599999997998,543363.541699999943376,46,64
3948,211189.761599999997998,545363.541699999943376,211689.761599999997998,544863.541699999943376,43,64
3949,211189.761599999997998,544863.541699999943376,211689.761599999997998,544363.541699999943376,44,64
3946,211189.761599999997998,546363.541699999943376,211689.761599999997998,545863.541699999943376,41,64
3947,211189.761599999997998,545863.541699999943376,211689.761599999997998,545363.541699999943376,42,64
3944,211189.761599999997998,547363.541699999943376,211689.761599999997998,546863.541699999943376,39,64
3945,211189.761599999997998,546863.541699999943376,211689.761599999997998,546363.541699999943376,40,64
3942,211189.761599999997998,548363.541699999943376,211689.761599999997998,547863.541699999943376,37,64
